t,p
2026-01-29 17:00:13,0.13
2026-01-29 17:10:13,0.14
2026-01-29 17:20:13,0.14
2026-01-29 17:30:23,0.14
2026-01-29 17:40:12,0.14
2026-01-29 17:50:12,0.14
2026-01-29 18:00:13,0.12
2026-01-29 18:10:13,0.12
2026-01-29 18:20:13,0.12
2026-01-29 18:30:13,0.12
2026-01-29 18:40:13,0.12
2026-01-29 18:50:14,0.12
2026-01-29 19:00:13,0.12
2026-01-29 19:10:13,0.12
2026-01-29 19:20:26,0.12
2026-01-29 19:30:13,0.12
2026-01-29 19:40:12,0.12
2026-01-29 19:50:12,0.12
2026-01-29 20:00:23,0.12
2026-01-29 20:10:12,0.12
2026-01-29 20:20:14,0.12
2026-01-29 20:30:12,0.12
2026-01-29 20:40:13,0.12
2026-01-29 20:50:15,0.12
2026-01-29 21:00:15,0.13
2026-01-29 21:10:13,0.13
2026-01-29 21:20:12,0.12
2026-01-29 21:30:14,0.12
2026-01-29 21:40:13,0.12
2026-01-29 21:50:30,0.12
2026-01-29 22:00:13,0.12
2026-01-29 22:10:12,0.12
2026-01-29 22:20:12,0.12
2026-01-29 22:30:13,0.13
2026-01-29 22:40:12,0.13
2026-01-29 22:50:12,0.13
2026-01-29 23:00:13,0.13
2026-01-29 23:10:12,0.13
2026-01-29 23:20:13,0.13
2026-01-29 23:30:14,0.13
2026-01-29 23:40:12,0.13
2026-01-29 23:50:12,0.13
2026-01-30 00:00:14,0.14
2026-01-30 00:10:12,0.14
2026-01-30 00:20:23,0.14
2026-01-30 00:30:12,0.14
2026-01-30 00:40:14,0.14
2026-01-30 00:50:12,0.14
2026-01-30 01:00:12,0.14
2026-01-30 01:10:13,0.14
2026-01-30 01:20:12,0.14
2026-01-30 01:30:12,0.14
2026-01-30 01:40:13,0.14
2026-01-30 01:50:14,0.14
2026-01-30 02:00:13,0.14
2026-01-30 02:10:12,0.14
2026-01-30 02:20:12,0.14
2026-01-30 02:30:13,0.14
2026-01-30 02:40:13,0.14
2026-01-30 02:50:13,0.14
2026-01-30 03:00:13,0.14
2026-01-30 03:10:12,0.14
2026-01-30 03:20:12,0.14
2026-01-30 03:30:13,0.14
2026-01-30 03:40:12,0.14
2026-01-30 03:50:13,0.14
2026-01-30 04:00:13,0.14
2026-01-30 04:10:13,0.14
2026-01-30 04:20:12,0.14
2026-01-30 04:30:12,0.14
2026-01-30 04:40:12,0.14
2026-01-30 04:50:12,0.14
2026-01-30 05:00:12,0.14
2026-01-30 05:10:13,0.14
2026-01-30 05:20:11,0.14
2026-01-30 05:30:13,0.14
2026-01-30 05:40:12,0.14
2026-01-30 05:50:12,0.14
2026-01-30 06:00:12,0.14
2026-01-30 06:10:12,0.14
2026-01-30 06:20:12,0.14
2026-01-30 06:30:13,0.14
2026-01-30 06:40:11,0.14
2026-01-30 06:50:11,0.14
2026-01-30 07:00:12,0.14
2026-01-30 07:10:11,0.14
2026-01-30 07:20:12,0.14
2026-01-30 07:30:12,0.14
2026-01-30 07:40:11,0.14
2026-01-30 07:50:12,0.14
2026-01-30 08:00:12,0.14
2026-01-30 08:10:12,0.14
2026-01-30 08:20:12,0.14
2026-01-30 08:30:12,0.14
2026-01-30 08:40:12,0.14
2026-01-30 08:50:12,0.14
2026-01-30 09:00:13,0.14
2026-01-30 09:10:12,0.14
2026-01-30 09:20:12,0.14
2026-01-30 09:30:12,0.14
2026-01-30 09:40:12,0.14
2026-01-30 09:50:11,0.14
2026-01-30 10:00:12,0.14
2026-01-30 10:10:11,0.12
2026-01-30 10:20:11,0.12
2026-01-30 10:30:13,0.12
2026-01-30 10:40:12,0.12
2026-01-30 10:50:11,0.12
2026-01-30 11:00:14,0.12
2026-01-30 11:10:12,0.12
2026-01-30 11:20:13,0.12
2026-01-30 11:30:12,0.12
2026-01-30 11:40:11,0.12
2026-01-30 11:50:12,0.12
2026-01-30 12:00:15,0.12
2026-01-30 12:10:12,0.12
2026-01-30 12:20:12,0.12
2026-01-30 12:30:12,0.12
2026-01-30 12:40:13,0.12
2026-01-30 12:50:12,0.12
2026-01-30 13:00:13,0.12
2026-01-30 13:10:12,0.12
2026-01-30 13:20:12,0.12
2026-01-30 13:30:13,0.12
2026-01-30 13:40:12,0.12
2026-01-30 13:50:13,0.12
2026-01-30 14:00:13,0.12
2026-01-30 14:10:12,0.12
2026-01-30 14:20:11,0.12
2026-01-30 14:30:12,0.12
2026-01-30 14:40:12,0.12
2026-01-30 14:50:11,0.12
2026-01-30 15:00:13,0.12
2026-01-30 15:10:12,0.12
2026-01-30 15:20:13,0.12
2026-01-30 15:30:13,0.12
2026-01-30 15:40:12,0.12
2026-01-30 15:50:13,0.12
2026-01-30 16:00:14,0.12
2026-01-30 16:10:13,0.12
2026-01-30 16:20:13,0.12
2026-01-30 16:30:13,0.12
2026-01-30 16:40:12,0.12
2026-01-30 16:50:13,0.12
2026-01-30 17:00:13,0.12
2026-01-30 17:10:12,0.12
2026-01-30 17:20:13,0.12
2026-01-30 17:30:13,0.12
2026-01-30 17:40:13,0.12
2026-01-30 17:50:27,0.12
2026-01-30 18:00:13,0.12
2026-01-30 18:10:13,0.12
2026-01-30 18:20:12,0.12
2026-01-30 18:30:14,0.12
2026-01-30 18:40:14,0.12
2026-01-30 18:50:14,0.12
2026-01-30 19:00:13,0.12
2026-01-30 19:10:12,0.12
2026-01-30 19:20:12,0.12
2026-01-30 19:30:12,0.12
2026-01-30 19:40:14,0.12
2026-01-30 19:50:13,0.12
2026-01-30 20:00:13,0.12
2026-01-30 20:10:12,0.12
2026-01-30 20:20:12,0.12
2026-01-30 20:30:12,0.12
2026-01-30 20:40:13,0.12
2026-01-30 20:50:13,0.12
2026-01-30 21:00:14,0.12
2026-01-30 21:10:13,0.08
2026-01-30 21:20:11,0.1
2026-01-30 21:30:13,0.1
2026-01-30 21:40:13,0.1
2026-01-30 21:50:12,0.1
2026-01-30 22:00:14,0.08
2026-01-30 22:10:27,0.1
2026-01-30 22:20:12,0.1
2026-01-30 22:30:13,0.08
2026-01-30 22:40:12,0.08
2026-01-30 22:50:12,0.08
2026-01-30 23:00:12,0.07
2026-01-30 23:10:13,0.08
2026-01-30 23:20:13,0.08
2026-01-30 23:30:13,0.08
2026-01-30 23:36:14,0.05
